"Fecha Tiempo, GMT-05:00","Tipo K, °C (SEN S/N: 21654195, LBL: T 3p)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3c)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3iv)","Tipo T, °C (SEN S/N: 21654195, LBL: T 3ev)"
12/26/23 19:14:00,26.25,24.65,22.77,20.36
12/26/23 19:15:00,26.21,24.65,22.71,20.32
12/26/23 19:16:00,26.10,24.56,22.65,20.28
12/26/23 19:17:00,26.03,24.51,22.58,20.18
12/26/23 19:18:00,25.91,24.38,22.50,20.17
12/26/23 19:19:00,25.88,24.39,22.50,20.15
12/26/23 19:20:00,25.78,24.29,22.45,20.14
12/26/23 19:21:00,25.75,24.23,22.40,20.12
12/26/23 19:22:00,25.65,24.12,22.34,20.04
12/26/23 19:23:00,25.61,24.10,22.33,19.99
12/26/23 19:24:00,25.52,24.05,22.27,20.02
12/26/23 19:25:00,25.44,24.04,22.21,20.05
12/26/23 19:26:00,25.37,23.97,22.15,20.03
12/26/23 19:27:00,25.31,23.89,22.15,19.97
12/26/23 19:28:00,25.25,23.83,22.07,19.97
12/26/23 19:29:00,25.20,23.74,22.06,19.96
12/26/23 19:30:00,25.10,23.75,22.02,19.91
12/26/23 19:31:00,25.05,23.68,21.98,19.95
12/26/23 19:32:00,24.98,23.63,21.93,19.90
12/26/23 19:33:00,24.92,23.53,21.93,19.91
12/26/23 19:34:00,24.86,23.55,21.92,19.92
12/26/23 19:35:00,24.79,23.46,21.85,19.92
12/26/23 19:36:00,24.74,23.43,21.83,19.94
12/26/23 19:37:00,24.71,23.32,21.82,19.90
12/26/23 19:38:00,24.65,23.33,21.78,19.90
12/26/23 19:39:00,24.57,23.28,21.72,19.77
12/26/23 19:40:00,24.50,23.25,21.69,19.72
12/26/23 19:41:00,24.44,23.18,21.61,19.68
12/26/23 19:42:00,24.43,23.15,21.59,19.70
12/26/23 19:43:00,24.37,23.18,21.56,19.67
12/26/23 19:44:00,24.32,23.08,21.52,19.66
12/26/23 19:45:00,24.23,22.99,21.48,19.58
12/26/23 19:46:00,24.13,22.94,21.44,19.55
12/26/23 19:47:00,24.06,22.85,21.34,19.50
12/26/23 19:48:00,24.06,22.85,21.30,19.46
12/26/23 19:49:00,24.02,22.85,21.29,19.46
12/26/23 19:50:00,23.94,22.78,21.26,19.46
12/26/23 19:51:00,23.87,22.74,21.24,19.53
12/26/23 19:52:00,23.81,22.67,21.19,19.53
12/26/23 19:53:00,23.76,22.65,21.19,19.60
12/26/23 19:54:00,23.78,22.61,21.15,19.56
12/26/23 19:55:00,23.68,22.55,21.15,19.58
12/26/23 19:56:00,23.65,22.57,21.15,19.54
12/26/23 19:57:00,23.63,22.50,21.12,19.58
12/26/23 19:58:00,23.56,22.50,21.08,19.63
12/26/23 19:59:00,23.51,22.47,21.11,19.66
12/26/23 20:00:00,23.47,22.40,21.09,19.66
12/26/23 20:01:00,23.44,22.40,21.09,19.68
12/26/23 20:02:00,23.40,22.40,21.11,19.67
12/26/23 20:03:00,23.35,22.37,21.09,19.74
12/26/23 20:04:00,23.29,22.34,21.06,19.74
12/26/23 20:05:00,23.29,22.37,21.10,19.80
12/26/23 20:06:00,23.22,22.32,21.08,19.77
12/26/23 20:07:00,23.20,22.27,21.10,19.73
12/26/23 20:08:00,23.14,22.19,21.05,19.71
12/26/23 20:09:00,23.13,22.24,21.07,19.73
12/26/23 20:10:00,23.15,22.22,21.08,19.73
12/26/23 20:11:00,23.03,22.20,21.04,19.73
12/26/23 20:12:00,23.03,22.19,21.04,19.72
12/26/23 20:13:00,22.99,22.13,21.04,19.77
12/26/23 20:14:00,22.95,22.11,21.00,19.73
12/26/23 20:15:00,22.90,22.10,20.99,19.71
12/26/23 20:16:00,22.89,22.10,20.96,19.69
12/26/23 20:17:00,22.89,22.08,20.96,19.67
12/26/23 20:18:00,22.81,22.06,20.99,19.68
12/26/23 20:19:00,22.79,22.01,20.94,19.61
12/26/23 20:20:00,22.73,22.01,20.90,19.71
12/26/23 20:21:00,22.69,21.95,20.89,19.64
12/26/23 20:22:00,22.69,21.93,20.91,19.64
12/26/23 20:23:00,22.65,21.93,20.89,19.65
12/26/23 20:24:00,22.65,21.91,20.86,19.64
12/26/23 20:25:00,22.60,21.87,20.83,19.66
12/26/23 20:26:00,22.56,21.85,20.86,19.66
12/26/23 20:27:00,22.56,21.81,20.80,19.64
12/26/23 20:28:00,22.49,21.78,20.82,19.65
12/26/23 20:29:00,22.51,21.79,20.73,19.63
12/26/23 20:30:00,22.46,21.75,20.78,19.63
12/26/23 20:31:00,22.45,21.72,20.76,19.62
12/26/23 20:32:00,22.37,21.73,20.71,19.67
12/26/23 20:33:00,22.37,21.74,20.73,19.67
12/26/23 20:34:00,22.39,21.68,20.70,19.64
12/26/23 20:35:00,22.34,21.67,20.70,19.61
12/26/23 20:36:00,22.28,21.69,20.73,19.59
12/26/23 20:37:00,22.25,21.58,20.68,19.61
12/26/23 20:38:00,22.25,21.57,20.67,19.55
12/26/23 20:39:00,22.22,21.57,20.62,19.58
12/26/23 20:40:00,22.18,21.56,20.62,19.55
12/26/23 20:41:00,22.18,21.55,20.58,19.50
12/26/23 20:42:00,22.11,21.50,20.54,19.38
12/26/23 20:43:00,22.11,21.48,20.54,19.35
12/26/23 20:44:00,22.09,21.43,20.51,19.31
12/26/23 20:45:00,22.08,21.39,20.48,19.26
12/26/23 20:46:00,22.02,21.38,20.36,19.19
12/26/23 20:47:00,21.96,21.37,20.35,19.09
12/26/23 20:48:00,21.95,21.34,20.31,19.04
12/26/23 20:49:00,21.88,21.25,20.24,18.96
12/26/23 20:50:00,21.87,21.21,20.22,18.92
12/26/23 20:51:00,21.88,21.16,20.17,18.87
12/26/23 20:52:00,21.81,21.18,20.10,18.85
12/26/23 20:53:00,21.77,21.13,20.01,18.77
12/26/23 20:54:00,21.70,21.06,19.97,18.77
12/26/23 20:55:00,21.71,21.03,19.95,18.70
12/26/23 20:56:00,21.65,20.92,19.89,18.68
12/26/23 20:57:00,21.59,20.91,19.84,18.62
12/26/23 20:58:00,21.56,20.92,19.78,18.61
12/26/23 20:59:00,21.56,20.83,19.79,18.56
12/26/23 21:00:00,21.54,20.84,19.72,18.59
12/26/23 21:01:00,21.48,20.77,19.69,18.56
12/26/23 21:02:00,21.46,20.73,19.64,18.50
12/26/23 21:03:00,21.40,20.65,19.57,18.47
12/26/23 21:04:00,21.33,20.65,19.57,18.45
12/26/23 21:05:00,21.31,20.63,19.54,18.44
12/26/23 21:06:00,21.30,20.59,19.46,18.40
12/26/23 21:07:00,21.26,20.58,19.46,18.38
12/26/23 21:08:00,21.20,20.49,19.43,18.34
12/26/23 21:09:00,21.17,20.43,19.37,18.32
12/26/23 21:10:00,21.13,20.43,19.35,18.32
12/26/23 21:11:00,21.11,20.43,19.36,18.27
12/26/23 21:12:00,21.10,20.43,19.32,18.23
12/26/23 21:13:00,21.04,20.36,19.24,18.23
12/26/23 21:14:00,21.02,20.36,19.23,18.21
12/26/23 21:15:00,20.97,20.33,19.21,18.20
12/26/23 21:16:00,20.91,20.25,19.21,18.19
12/26/23 21:17:00,20.89,20.25,19.16,18.17
12/26/23 21:18:00,20.83,20.23,19.14,18.13
12/26/23 21:19:00,20.84,20.18,19.10,18.12
12/26/23 21:20:00,20.83,20.15,19.05,18.13
12/26/23 21:21:00,20.78,20.12,19.06,18.11
12/26/23 21:22:00,20.74,20.07,19.01,18.09
12/26/23 21:23:00,20.73,20.00,19.03,18.04
12/26/23 21:24:00,20.68,20.06,18.98,18.03
12/26/23 21:25:00,20.63,20.01,18.93,18.05
12/26/23 21:26:00,20.59,19.96,18.91,18.06
12/26/23 21:27:00,20.60,19.90,18.90,18.01
12/26/23 21:28:00,20.54,19.94,18.87,17.99
12/26/23 21:29:00,20.52,19.84,18.87,17.98
12/26/23 21:30:00,20.46,19.84,18.86,17.97
12/26/23 21:31:00,20.45,19.82,18.83,17.94
12/26/23 21:32:00,20.44,19.77,18.80,17.97
12/26/23 21:33:00,20.42,19.80,18.76,17.95
12/26/23 21:34:00,20.36,19.73,18.74,17.89
12/26/23 21:35:00,20.35,19.72,18.74,17.90
12/26/23 21:36:00,20.33,19.67,18.73,17.93
12/26/23 21:37:00,20.30,19.67,18.72,17.89
12/26/23 21:38:00,20.26,19.67,18.70,17.90
12/26/23 21:39:00,20.25,19.64,18.67,17.83
12/26/23 21:40:00,20.18,19.59,18.62,17.83
12/26/23 21:41:00,20.19,19.62,18.61,17.89
12/26/23 21:42:00,20.14,19.59,18.60,17.82
12/26/23 21:43:00,20.14,19.56,18.57,17.89
12/26/23 21:44:00,20.09,19.50,18.58,17.89
12/26/23 21:45:00,20.10,19.51,18.55,17.79
12/26/23 21:46:00,20.05,19.52,18.53,17.82
12/26/23 21:47:00,20.05,19.48,18.49,17.74
12/26/23 21:48:00,20.00,19.44,18.49,17.74
12/26/23 21:49:00,19.98,19.41,18.45,17.70
12/26/23 21:50:00,19.95,19.38,18.47,17.73
12/26/23 21:51:00,19.92,19.40,18.42,17.69
12/26/23 21:52:00,19.92,19.37,18.40,17.71
12/26/23 21:53:00,19.87,19.34,18.38,17.66
12/26/23 21:54:00,19.84,19.34,18.33,17.66
12/26/23 21:55:00,19.84,19.28,18.35,17.65
12/26/23 21:56:00,19.78,19.27,18.33,17.67
12/26/23 21:57:00,19.78,19.25,18.31,17.69
12/26/23 21:58:00,19.76,19.27,18.29,17.68
12/26/23 21:59:00,19.75,19.26,18.23,17.73
12/26/23 22:00:00,19.71,19.23,18.26,17.66
12/26/23 22:01:00,19.67,19.15,18.28,17.71
12/26/23 22:02:00,19.67,19.16,18.24,17.67
12/26/23 22:03:00,19.62,19.12,18.24,17.66
12/26/23 22:04:00,19.62,19.10,18.24,17.63
12/26/23 22:05:00,19.61,19.12,18.24,17.63
12/26/23 22:06:00,19.61,19.07,18.19,17.63
12/26/23 22:07:00,19.55,19.10,18.21,17.59
12/26/23 22:08:00,19.54,19.09,18.21,17.59
12/26/23 22:09:00,19.53,19.01,18.17,17.59
12/26/23 22:10:00,19.49,19.02,18.18,17.57
12/26/23 22:11:00,19.48,19.06,18.16,17.56
12/26/23 22:12:00,19.46,19.04,18.15,17.61
12/26/23 22:13:00,19.46,19.06,18.15,17.58
12/26/23 22:14:00,19.43,19.03,18.12,17.59
12/26/23 22:15:00,19.42,19.03,18.14,17.59
12/26/23 22:16:00,19.40,18.99,18.09,17.58
12/26/23 22:17:00,19.40,18.97,18.09,17.56
12/26/23 22:18:00,19.37,18.90,18.11,17.53
12/26/23 22:19:00,19.36,18.91,18.07,17.54
12/26/23 22:20:00,19.35,18.88,18.08,17.53
12/26/23 22:21:00,19.34,18.88,18.05,17.54
12/26/23 22:22:00,19.34,18.89,18.05,17.49
12/26/23 22:23:00,19.29,18.86,18.04,17.54
12/26/23 22:24:00,19.28,18.83,18.03,17.50
12/26/23 22:25:00,19.25,18.83,18.03,17.47
12/26/23 22:26:00,19.25,18.81,18.01,17.48
12/26/23 22:27:00,19.21,18.83,18.01,17.51
12/26/23 22:28:00,19.23,18.81,18.01,17.45
12/26/23 22:29:00,19.24,18.80,18.02,17.47
12/26/23 22:30:00,19.18,18.82,17.98,17.51
12/26/23 22:31:00,19.20,18.85,18.00,17.54
12/26/23 22:32:00,19.16,18.78,17.93,17.47
12/26/23 22:33:00,19.13,18.76,17.98,17.49
12/26/23 22:34:00,19.16,18.77,17.95,17.46
12/26/23 22:35:00,19.12,18.77,17.96,17.50
12/26/23 22:36:00,19.12,18.76,17.97,17.42
12/26/23 22:37:00,19.08,18.72,17.92,17.43
12/26/23 22:38:00,19.05,18.72,17.89,17.41
12/26/23 22:39:00,19.04,18.70,17.94,17.42
12/26/23 22:40:00,19.09,18.66,17.87,17.41
12/26/23 22:41:00,19.02,18.65,17.85,17.33
12/26/23 22:42:00,19.05,18.69,17.88,17.39
12/26/23 22:43:00,19.01,18.60,17.84,17.34
12/26/23 22:44:00,19.01,18.64,17.85,17.35
12/26/23 22:45:00,18.98,18.64,17.82,17.33
12/26/23 22:46:00,19.00,18.62,17.83,17.29
12/26/23 22:47:00,18.96,18.61,17.80,17.28
12/26/23 22:48:00,18.95,18.56,17.79,17.22
12/26/23 22:49:00,18.94,18.52,17.75,17.21
12/26/23 22:50:00,18.91,18.53,17.75,17.15
12/26/23 22:51:00,18.90,18.51,17.77,17.14
12/26/23 22:52:00,18.88,18.51,17.68,17.14
12/26/23 22:53:00,18.86,18.51,17.69,17.09
12/26/23 22:54:00,18.88,18.47,17.71,17.09
12/26/23 22:55:00,18.84,18.46,17.66,17.03
12/26/23 22:56:00,18.83,18.48,17.60,17.08
12/26/23 22:57:00,18.77,18.43,17.62,17.03
12/26/23 22:58:00,18.80,18.38,17.62,17.01
12/26/23 22:59:00,18.81,18.37,17.58,17.05
12/26/23 23:00:00,18.76,18.39,17.54,16.99
12/26/23 23:01:00,18.75,18.32,17.50,16.99
12/26/23 23:02:00,18.72,18.38,17.50,16.95
12/26/23 23:03:00,18.74,18.31,17.53,16.99
12/26/23 23:04:00,18.71,18.30,17.53,16.96
12/26/23 23:05:00,18.66,18.30,17.50,16.98
12/26/23 23:06:00,18.66,18.31,17.47,16.96
12/26/23 23:07:00,18.64,18.27,17.48,16.95
12/26/23 23:08:00,18.63,18.26,17.44,16.94
12/26/23 23:09:00,18.61,18.26,17.44,16.96
12/26/23 23:10:00,18.62,18.24,17.46,16.94
12/26/23 23:11:00,18.58,18.26,17.44,16.93
12/26/23 23:12:00,18.59,18.26,17.42,16.92
12/26/23 23:13:00,18.61,18.20,17.40,16.93
12/26/23 23:14:00,18.58,18.18,17.39,16.95
12/26/23 23:15:00,18.58,18.15,17.38,16.92
12/26/23 23:16:00,18.48,18.15,17.39,16.91
12/26/23 23:17:00,18.56,18.15,17.37,16.95
12/26/23 23:18:00,18.47,18.10,17.37,16.90
12/26/23 23:19:00,18.49,18.14,17.31,16.89
12/26/23 23:20:00,18.48,18.16,17.34,16.91
12/26/23 23:21:00,18.45,18.13,17.35,16.91
12/26/23 23:22:00,18.43,18.12,17.35,16.89
12/26/23 23:23:00,18.45,18.10,17.38,16.94
12/26/23 23:24:00,18.47,18.07,17.33,16.96
12/26/23 23:25:00,18.41,18.10,17.31,16.97
12/26/23 23:26:00,18.41,18.09,17.32,16.92
12/26/23 23:27:00,18.42,18.08,17.31,16.93
12/26/23 23:28:00,18.37,18.09,17.30,16.99
12/26/23 23:29:00,18.41,18.07,17.32,16.94
12/26/23 23:30:00,18.40,18.07,17.33,16.98
12/26/23 23:31:00,18.37,18.03,17.31,16.97
12/26/23 23:32:00,18.36,18.03,17.34,16.96
12/26/23 23:33:00,18.33,18.07,17.32,16.95
12/26/23 23:34:00,18.32,18.02,17.33,16.93
12/26/23 23:35:00,18.35,18.04,17.36,16.95
12/26/23 23:36:00,18.33,18.01,17.31,16.93
12/26/23 23:37:00,18.33,17.97,17.32,16.93
12/26/23 23:38:00,18.29,17.96,17.31,16.93
12/26/23 23:39:00,18.26,17.97,17.32,16.92
12/26/23 23:40:00,18.25,17.98,17.28,16.90
12/26/23 23:41:00,18.27,17.96,17.31,16.92
12/26/23 23:42:00,18.25,17.98,17.34,16.96
12/26/23 23:43:00,18.22,17.95,17.28,16.99
12/26/23 23:44:00,18.24,17.98,17.32,16.95
12/26/23 23:45:00,18.22,17.96,17.28,17.03
12/26/23 23:46:00,18.19,17.94,17.31,16.96
12/26/23 23:47:00,18.19,17.92,17.30,17.02
12/26/23 23:48:00,18.20,17.95,17.34,17.08
12/26/23 23:49:00,18.21,17.95,17.35,17.03
12/26/23 23:50:00,18.18,17.96,17.31,17.08
12/26/23 23:51:00,18.19,17.94,17.34,17.07
12/26/23 23:52:00,18.19,17.95,17.35,17.07
12/26/23 23:53:00,18.18,17.94,17.38,17.12
12/26/23 23:54:00,18.14,17.91,17.38,17.08
12/26/23 23:55:00,18.17,17.96,17.36,17.09
12/26/23 23:56:00,18.18,17.98,17.37,17.13
12/26/23 23:57:00,18.14,17.97,17.38,17.10
12/26/23 23:58:00,18.13,17.94,17.39,17.09
12/26/23 23:59:00,18.15,17.97,17.41,17.13
12/27/23 00:00:00,18.16,17.91,17.36,17.13
12/27/23 00:01:00,18.15,17.95,17.40,17.11
12/27/23 00:02:00,18.15,17.93,17.37,17.07
12/27/23 00:03:00,18.15,17.93,17.39,17.08
12/27/23 00:04:00,18.16,17.92,17.35,17.09
12/27/23 00:05:00,18.19,17.89,17.36,17.09
12/27/23 00:06:00,18.13,17.90,17.36,17.08
12/27/23 00:07:00,18.12,17.91,17.39,17.07
12/27/23 00:08:00,18.10,17.93,17.34,17.07
12/27/23 00:09:00,18.14,17.90,17.40,17.06
12/27/23 00:10:00,18.09,17.92,17.37,17.07
12/27/23 00:11:00,18.12,17.90,17.37,17.04
12/27/23 00:12:00,18.07,17.88,17.35,17.03
12/27/23 00:13:00,18.13,17.89,17.32,17.00
12/27/23 00:14:00,18.07,17.87,17.36,17.02
12/27/23 00:15:00,18.10,17.84,17.33,17.03
12/27/23 00:16:00,18.08,17.86,17.33,17.05
12/27/23 00:17:00,18.06,17.83,17.35,17.04
12/27/23 00:18:00,18.05,17.80,17.35,17.07
12/27/23 00:19:00,18.08,17.85,17.30,17.00
12/27/23 00:20:00,18.05,17.85,17.33,17.03
12/27/23 00:21:00,18.06,17.86,17.35,17.02
12/27/23 00:22:00,18.04,17.89,17.27,17.00
12/27/23 00:23:00,18.05,17.83,17.28,17.03
12/27/23 00:24:00,18.07,17.85,17.33,16.96
12/27/23 00:25:00,18.01,17.83,17.30,17.07
12/27/23 00:26:00,18.02,17.85,17.28,17.09
12/27/23 00:27:00,18.00,17.80,17.29,17.04
12/27/23 00:28:00,18.04,17.86,17.30,17.04
12/27/23 00:29:00,18.00,17.86,17.30,17.03
12/27/23 00:30:00,18.00,17.81,17.30,17.06
12/27/23 00:31:00,18.00,17.81,17.27,17.01
12/27/23 00:32:00,18.00,17.81,17.31,16.99
12/27/23 00:33:00,18.02,17.76,17.29,16.98
12/27/23 00:34:00,17.97,17.79,17.25,17.00
12/27/23 00:35:00,17.95,17.82,17.27,16.95
12/27/23 00:36:00,17.95,17.81,17.26,16.98
12/27/23 00:37:00,17.98,17.81,17.24,16.96
12/27/23 00:38:00,17.97,17.78,17.22,16.93
12/27/23 00:39:00,17.96,17.76,17.23,16.95
12/27/23 00:40:00,17.90,17.74,17.25,16.93
12/27/23 00:41:00,17.92,17.75,17.22,16.94
12/27/23 00:42:00,17.94,17.75,17.19,16.96
12/27/23 00:43:00,17.96,17.74,17.21,16.92
12/27/23 00:44:00,17.96,17.72,17.21,16.94
12/27/23 00:45:00,17.93,17.75,17.17,16.90
12/27/23 00:46:00,17.91,17.70,17.17,16.90
12/27/23 00:47:00,17.90,17.69,17.16,16.90
12/27/23 00:48:00,17.88,17.71,17.16,16.85
12/27/23 00:49:00,17.89,17.70,17.18,16.87
12/27/23 00:50:00,17.87,17.66,17.17,16.86
12/27/23 00:51:00,17.89,17.65,17.12,16.86
12/27/23 00:52:00,17.89,17.66,17.15,16.86
12/27/23 00:53:00,17.85,17.69,17.12,16.82
12/27/23 00:54:00,17.86,17.65,17.11,16.82
12/27/23 00:55:00,17.87,17.64,17.11,16.81
12/27/23 00:56:00,17.90,17.65,17.08,16.81
12/27/23 00:57:00,17.84,17.62,17.08,16.80
12/27/23 00:58:00,17.84,17.66,17.06,16.76
12/27/23 00:59:00,17.81,17.61,17.05,16.73
12/27/23 01:00:00,17.86,17.64,17.06,16.70
12/27/23 01:01:00,17.81,17.59,17.04,16.74
12/27/23 01:02:00,17.79,17.58,16.99,16.68
12/27/23 01:03:00,17.81,17.57,17.01,16.66
12/27/23 01:04:00,17.82,17.60,17.00,16.66
12/27/23 01:05:00,17.79,17.55,16.99,16.59
12/27/23 01:06:00,17.78,17.59,16.98,16.56
12/27/23 01:07:00,17.81,17.58,16.92,16.55
12/27/23 01:08:00,17.79,17.56,16.91,16.49
12/27/23 01:09:00,17.79,17.56,16.90,16.50
12/27/23 01:10:00,17.75,17.54,16.85,16.48
12/27/23 01:11:00,17.72,17.47,16.85,16.45
12/27/23 01:12:00,17.72,17.51,16.89,16.45
12/27/23 01:13:00,17.72,17.50,16.79,16.40
12/27/23 01:14:00,17.75,17.40,16.81,16.41
12/27/23 01:15:00,17.71,17.49,16.76,16.41
12/27/23 01:16:00,17.67,17.45,16.78,16.41
12/27/23 01:17:00,17.71,17.43,16.77,16.32
12/27/23 01:18:00,17.68,17.43,16.70,16.32
12/27/23 01:19:00,17.66,17.41,16.72,16.30
12/27/23 01:20:00,17.63,17.39,16.71,16.28
12/27/23 01:21:00,17.64,17.41,16.72,16.24
12/27/23 01:22:00,17.62,17.38,16.64,16.27
12/27/23 01:23:00,17.61,17.38,16.64,16.21
12/27/23 01:24:00,17.58,17.35,16.64,16.18
12/27/23 01:25:00,17.59,17.37,16.58,16.14
12/27/23 01:26:00,17.56,17.33,16.60,16.09
12/27/23 01:27:00,17.57,17.30,16.61,16.07
12/27/23 01:28:00,17.55,17.27,16.54,16.05
12/27/23 01:29:00,17.54,17.25,16.53,16.03
12/27/23 01:30:00,17.52,17.27,16.51,16.01
12/27/23 01:31:00,17.51,17.18,16.50,16.02
12/27/23 01:32:00,17.51,17.21,16.46,16.01
12/27/23 01:33:00,17.53,17.23,16.45,16.00
12/27/23 01:34:00,17.48,17.19,16.49,15.99
12/27/23 01:35:00,17.46,17.17,16.46,16.00
12/27/23 01:36:00,17.46,17.19,16.45,16.01
12/27/23 01:37:00,17.46,17.14,16.43,16.01
12/27/23 01:38:00,17.43,17.10,16.44,16.03
12/27/23 01:39:00,17.43,17.16,16.36,16.04
12/27/23 01:40:00,17.39,17.13,16.41,16.08
12/27/23 01:41:00,17.38,17.10,16.43,16.09
12/27/23 01:42:00,17.38,17.10,16.43,16.08
12/27/23 01:43:00,17.40,17.11,16.37,16.09
12/27/23 01:44:00,17.37,17.07,16.44,16.07
12/27/23 01:45:00,17.34,17.08,16.40,16.10
12/27/23 01:46:00,17.36,17.06,16.38,16.10
12/27/23 01:47:00,17.34,17.05,16.41,16.08
12/27/23 01:48:00,17.35,17.09,16.44,16.12
12/27/23 01:49:00,17.31,17.06,16.40,16.11
12/27/23 01:50:00,17.31,17.05,16.41,16.09
12/27/23 01:51:00,17.27,17.07,16.44,16.13
12/27/23 01:52:00,17.30,17.04,16.46,16.16
12/27/23 01:53:00,17.21,17.02,16.43,16.18
12/27/23 01:54:00,17.27,17.06,16.41,16.15
12/27/23 01:55:00,17.24,17.04,16.42,16.20
12/27/23 01:56:00,17.28,17.04,16.40,16.17
12/27/23 01:57:00,17.27,16.97,16.41,16.18
12/27/23 01:58:00,17.26,16.98,16.44,16.19
12/27/23 01:59:00,17.26,17.00,16.42,16.23
12/27/23 02:00:00,17.25,17.02,16.46,16.23
12/27/23 02:01:00,17.27,17.00,16.45,16.26
12/27/23 02:02:00,17.23,17.00,16.44,16.26
12/27/23 02:03:00,17.23,17.00,16.47,16.29
12/27/23 02:04:00,17.22,17.00,16.42,16.28
12/27/23 02:05:00,17.20,16.98,16.49,16.28
12/27/23 02:06:00,17.22,17.02,16.50,16.32
12/27/23 02:07:00,17.21,17.04,16.49,16.33
12/27/23 02:08:00,17.23,17.00,16.52,16.29
12/27/23 02:09:00,17.21,17.03,16.51,16.26
12/27/23 02:10:00,17.20,16.99,16.48,16.28
12/27/23 02:11:00,17.21,17.03,16.51,16.26
12/27/23 02:12:00,17.21,17.03,16.49,16.24
12/27/23 02:13:00,17.18,16.97,16.48,16.21
12/27/23 02:14:00,17.18,17.02,16.51,16.21
12/27/23 02:15:00,17.20,16.98,16.46,16.20
12/27/23 02:16:00,17.18,17.02,16.45,16.23
12/27/23 02:17:00,17.16,17.00,16.43,16.22
12/27/23 02:18:00,17.17,16.99,16.46,16.18
12/27/23 02:19:00,17.14,16.97,16.45,16.18
12/27/23 02:20:00,17.20,16.97,16.44,16.22
12/27/23 02:21:00,17.15,16.98,16.41,16.16
12/27/23 02:22:00,17.14,16.96,16.41,16.15
12/27/23 02:23:00,17.15,16.94,16.40,16.13
12/27/23 02:24:00,17.14,16.94,16.38,16.10
12/27/23 02:25:00,17.14,16.95,16.40,16.08
12/27/23 02:26:00,17.12,16.92,16.34,16.08
12/27/23 02:27:00,17.11,16.91,16.33,16.05
12/27/23 02:28:00,17.12,16.94,16.37,15.99
12/27/23 02:29:00,17.11,16.82,16.31,16.01
12/27/23 02:30:00,17.07,16.88,16.31,15.96
12/27/23 02:31:00,17.09,16.87,16.28,15.93
12/27/23 02:32:00,17.05,16.84,16.25,15.94
12/27/23 02:33:00,17.05,16.86,16.24,15.87
12/27/23 02:34:00,17.06,16.81,16.25,15.80
12/27/23 02:35:00,17.05,16.81,16.21,15.76
12/27/23 02:36:00,17.04,16.79,16.15,15.70
12/27/23 02:37:00,17.02,16.76,16.14,15.68
12/27/23 02:38:00,17.04,16.72,16.11,15.64
12/27/23 02:39:00,16.99,16.70,16.08,15.58
12/27/23 02:40:00,16.96,16.69,16.04,15.53
12/27/23 02:41:00,17.02,16.71,16.04,15.48
12/27/23 02:42:00,16.98,16.65,15.99,15.43
12/27/23 02:43:00,16.96,16.65,15.98,15.42
12/27/23 02:44:00,16.93,16.60,15.93,15.41
12/27/23 02:45:00,16.93,16.60,15.91,15.34
12/27/23 02:46:00,16.89,16.58,15.92,15.42
12/27/23 02:47:00,16.88,16.58,15.86,15.42
12/27/23 02:48:00,16.90,16.59,15.86,15.44
12/27/23 02:49:00,16.85,16.53,15.83,15.45
12/27/23 02:50:00,16.81,16.54,15.83,15.46
12/27/23 02:51:00,16.82,16.51,15.81,15.45
12/27/23 02:52:00,16.81,16.51,15.82,15.48
12/27/23 02:53:00,16.82,16.51,15.87,15.55
12/27/23 02:54:00,16.79,16.52,15.83,15.61
12/27/23 02:55:00,16.78,16.49,15.83,15.64
12/27/23 02:56:00,16.79,16.50,15.89,15.71
12/27/23 02:57:00,16.73,16.53,15.91,15.75
12/27/23 02:58:00,16.72,16.48,15.91,15.79
12/27/23 02:59:00,16.76,16.52,15.95,15.85
12/27/23 03:00:00,16.76,16.49,15.95,15.90
12/27/23 03:01:00,16.73,16.53,16.00,15.90
12/27/23 03:02:00,16.72,16.56,16.04,15.93
12/27/23 03:03:00,16.70,16.55,16.03,15.97
12/27/23 03:04:00,16.74,16.52,16.03,15.99
12/27/23 03:05:00,16.73,16.54,16.02,15.97
12/27/23 03:06:00,16.76,16.55,16.07,16.01
12/27/23 03:07:00,16.71,16.56,16.06,16.02
12/27/23 03:08:00,16.71,16.54,16.09,16.06
12/27/23 03:09:00,16.74,16.56,16.04,16.05
12/27/23 03:10:00,16.70,16.53,16.05,16.02
12/27/23 03:11:00,16.72,16.57,16.09,16.02
12/27/23 03:12:00,16.71,16.57,16.10,15.97
12/27/23 03:13:00,16.73,16.58,16.09,15.98
12/27/23 03:14:00,16.70,16.54,16.08,15.98
12/27/23 03:15:00,16.73,16.56,16.08,15.94
12/27/23 03:16:00,16.74,16.54,16.06,15.98
12/27/23 03:17:00,16.73,16.52,16.08,15.98
12/27/23 03:18:00,16.71,16.56,16.08,16.02
12/27/23 03:19:00,16.68,16.55,16.10,15.99
12/27/23 03:20:00,16.70,16.56,16.08,16.04
12/27/23 03:21:00,16.69,16.56,16.10,16.06
12/27/23 03:22:00,16.69,16.58,16.11,16.03
12/27/23 03:23:00,16.69,16.54,16.08,15.98
12/27/23 03:24:00,16.71,16.54,16.10,15.98
12/27/23 03:25:00,16.69,16.55,16.09,15.95
12/27/23 03:26:00,16.70,16.57,16.07,15.98
12/27/23 03:27:00,16.71,16.55,16.13,16.00
